﻿马家堡06年商品房 电梯房 合理分布大三居,39.83889326429198,116.38125598752264,,732,2018-09-02,41420200,3室1厅1卫,低楼层/18层,集中供暖,124.85平米
﻿西城 单价6万5正规三居室 带电梯,39.87702943711835,116.32818437431728,2001年,750,2018-05-24,40705181,3室2厅1卫,顶层/24层,集中供暖,115.71平米
﻿临河里华业东方玫瑰3居2卫高层观景环球影城毛坯看房随时,39.88015268587241,116.68495870223133,2014年,740,2018-10-09,41696525,3室2厅2卫,高楼层/25层,集中供暖,128.07平米
﻿华业东方玫瑰A区好位置 观景大三居 电梯房,39.88088407772434,116.68552758514453,,790,2018-10-09,41695319,3室2厅2卫,低楼层/30层,,142.74平米
﻿二环边新上（南北大三居双卫）高品质物业  业主诚售 方庄红楼,39.86951378402764,116.43550675653209,1996年,770,2018-10-08,41692617,3室1厅2卫,高楼层/28层,集中供暖,123.4平米
﻿富力又一城南北通透三居，前后赠阳台。,39.84734788905246,116.56224121333008,2008年,780,2018-10-07,41683428,3室2厅2卫,低楼层/15层,自供暖,147.19平米
﻿6号院南向大三居，中间层采光好，满五年一套，朝院内花园,39.851263200369917,116.31090373168536,2001年,705,2018-10-06,41672793,3室1厅2卫,中楼层/22层,自供暖,122.88平米
﻿东南金角，中高楼层采光好，没有遮挡，业主诚心出售,39.86671515619718,116.44447870897571,2001年,899,2018-10-06,41672325,3室2厅2卫,中楼层/22层,集中供暖,148.31平米
﻿武夷花园荔景园南北电梯复式紧邻新城 运河公园,39.91031660038155,116.6846062899054,2000年,729,2018-10-06,41671184,3室2厅2卫,高楼层/13层,集中供暖,151.49平米
﻿南四环新发地 风格与林  叠拼三居室送露台 满五年,39.82445654533429,116.33599699811654,2006年,848,2018-10-05,41669051,3室1厅4卫,中楼层/5层,自供暖,183.57平米
﻿东三环  双井桥 百环家园 西南向精装大三居,39.89047466601609,116.46479493793405,2005年,760,2018-10-04,41658348,3室2厅1卫,低楼层/28层,集中供暖,125.63平米
﻿东坝奥园三期低密品质社区 南北通透三居 税费少 诚心出售,39.95952353620509,116.54525007733763,2009年,780,2018-10-03,41657159,3室2厅2卫,低楼层/9层,自供暖,136.82平米
﻿望塔园 南北通透三居室 满五年 中间楼层 采光充足,39.94190816211217,116.29302764176164,,900,2018-09-28,41626554,3室1厅1卫,中楼层/17层,,110.82平米
﻿业主自住随时看房高楼层从新装修 欧式风格豪华装修,39.76486821019573,116.33628908835679,2012年,800,2018-09-25,41600796,3室2厅2卫,高楼层/18层,自供暖,138.49平米
﻿望馨园 满五唯一 塔楼南北双通透户型 不临街 中高层,40.00974531482107,116.46103022527673,2001年,900,2018-09-20,41561035,3室2厅1卫,高楼层/29层,自供暖,124平米
﻿新上房源  +大户型+优质社区,39.751714497517827,116.20373212914507,2014年,790,2018-09-17,41539915,3室2厅2卫,低楼层/15层,集中供暖,166.35平米
﻿新上房源（二环边南北三居）双卫 业主诚售 单独物业管理,39.86951378402764,116.43550675653209,1996年,798,2018-09-17,41539419,3室2厅2卫,低楼层/28层,集中供暖,123.4平米
﻿新上 南北通透 把边三居室可改四居 南北对花园,39.86951378402764,116.43550675653209,1996年,730,2018-09-14,41515202,3室2厅2卫,低楼层/28层,集中供暖,117.7平米
﻿南北通透三居 高楼层 景观高尔夫球场 两梯两户 人车分流,39.93147042184093,116.59737560676186,2009年,856,2018-09-13,41511515,3室2厅2卫,中楼层/21层,集中供暖,164.7平米
﻿力度家园 南北三居室 全明格局 电梯房 高楼层满五年,40.03153146187164,116.33834075031246,2004年,838,2018-09-13,41510055,3室2厅2卫,中楼层/23层,集中供暖,142.24平米
﻿大望路 SOHO现代城 东向三居室 只有契税 随时看房,39.90625636582404,116.47588557211415,2001年,778,2018-09-13,41509308,3室2厅2卫,低楼层/29层,自供暖,143.19平米
﻿保利茉莉公馆，大三居，小区中间位置，精装修，业主诚售,39.77501032007979,116.32883496520388,2010年,730,2018-09-12,41500757,3室2厅2卫,低楼层/18层,集中供暖,118.46平米
﻿天怡家园南向三居 客厅落地阳台 卧室全带飘窗 高楼层 采光足,40.04042043270324,116.42127006402524,2006年,760,2018-09-12,41500177,3室2厅2卫,高楼层/20层,自供暖,130.61平米
﻿DBC加州小镇139.62平南北通透3居室出售,39.867858852494958,116.68255766450074,2006年,730,2018-09-10,41482810,3室2厅2卫,高楼层/7层,自供暖,139.62平米
﻿立水桥站，南北通透三居室，商品房，2010年小区,40.05730419873898,116.41019128536185,2010年,718,2018-09-10,41480254,3室1厅2卫,顶层/21层,自供暖,135.37平米
﻿南三环，高品质小区，东南向，婚房装修大三居,39.852506253884367,116.39564452092277,2002年,880,2018-09-09,41473726,3室1厅2卫,高楼层/26层,集中供暖,159.03平米
﻿富力又一城南北通透大三居，近公园，不临街,39.84732912260175,116.56603377413694,2006年,850,2018-09-08,41469762,3室2厅2卫,高楼层/11层,自供暖,172.17平米
﻿首开常青藤一期下跃 161平米户型，全天采光,39.96398630028473,116.53303918618789,2010年,888,2018-09-06,41455689,3室2厅2卫,底层/9层,自供暖,160.32平米
﻿东三环 劲松百环家园 满五年一套 业主诚意售房,39.89047466601609,116.46479493793405,2005年,730,2018-09-06,41450368,3室2厅2卫,低楼层/26层,集中供暖,138.6平米
﻿十里堡 城市广场 高层精装西南三居 满五年且一 无遮挡,39.91491651577768,116.50295819228613,1995年,830,2018-09-06,41448994,3室2厅2卫,高楼层/26层,集中供暖,165.21平米
﻿大兴亦庄五环边近欢乐谷 金色漫香林洋房三居室满五年,39.823318344887209,116.51762272752906,2009年,790,2018-09-05,41445862,3室2厅2卫,中楼层/4层,集中供暖,152.16平米
﻿别墅区里花园洋房，小区安静，人文素质非常高,39.762421450051878,116.3188213061742,2005年,800,2018-09-02,41419300,3室2厅2卫,中楼层/6层,自供暖,142.04平米
﻿6号线青年路站，前排无遮挡，南北通透三居，有钥匙，随时可看！,39.934330036099549,116.51312018522556,2005年,880,2018-09-01,41414544,3室2厅2卫,低楼层/27层,集中供暖,140.08平米
﻿三卧朝南，落地飘窗，万达商圈，交通方便,39.9046796462827,116.63398850806172,2009年,765,2018-08-29,41393684,3室1厅2卫,低楼层/22层,集中供暖,155.68平米
﻿南三环半地铁十号线石榴庄站 彩虹城南北大三居双卫带储物间,39.83834925959574,116.41964347423169,2005年,868,2018-08-27,41376798,3室2厅2卫,中楼层/10层,集中供暖,125.97平米
﻿地铁口 超棒南北大三居 少见户型n业主特诚心出售随时看房,39.85900238440734,116.42491563030197,2000年,750,2018-08-23,41353288,3室2厅2卫,中楼层/31层,集中供暖,147.18平米
﻿东南三居 花园位置 双卧朝南客厅朝南 采光好,40.04654313482354,116.41888512024669,2009年,820,2018-08-22,41344311,3室2厅2卫,低楼层/23层,集中供暖,135.97平米
﻿三室两厅两卫 采光好无遮挡 可聊,39.85964526421393,116.31111666783412,2001年,720,2018-08-20,41333258,3室2厅2卫,顶层/28层,自供暖,126.52平米
﻿翠谷复式三居室 双卫 看房随时 全天采光 满五年一套,39.91758471993008,116.24445080293558,2004年,850,2018-08-20,41329702,3室2厅2卫,高楼层/7层,集中供暖,141.96平米
﻿恋日嘉园一期南北通透三居室 不临街  前后无遮挡,39.84467855613339,116.3566802427454,,898,2018-08-20,41327818,3室2厅2卫,中楼层/13层,,138.77平米
﻿东方城三期南北通透精装修三居室，视野好，采光好,39.874419609459199,116.49408696158322,2005年,890,2018-08-18,41318122,3室2厅2卫,高楼层/22层,集中供暖,141.5平米
﻿南三环边，草桥玺萌丽苑西向三居，有钥匙看房方便，满五年,39.84979298729185,116.36405445965315,2004年,760,2018-08-16,41300125,3室2厅2卫,低楼层/24层,集中供暖,119.68平米
﻿万象新天天机高尔夫，高层，视野开阔，客厅朝南三居室,39.93147042184093,116.59737560676186,2009年,900,2018-08-15,41295225,3室2厅2卫,中楼层/21层,集中供暖,169.68平米
﻿东三环双井劲松 百环家园 业主满五年一套住房 看花园 无遮挡,39.89047466601609,116.46479493793405,2005年,750,2018-08-14,41290961,3室2厅2卫,中楼层/26层,集中供暖,138.6平米
﻿鲁谷景观房 诗景长安南北3居 中间楼层 公园旁 很少见的好房,39.89996847757736,116.21954994213698,2012年,850,2018-08-13,41280784,3室2厅2卫,中楼层/27层,集中供暖,141.93平米
﻿瑞都公园世家南北精装大三居全天采光无遮挡,39.86512916741276,116.67932521200034,2007年,888,2018-08-13,41279896,3室2厅2卫,底层/6层,集中供暖,148.74平米
﻿宋家庄 政馨园三区 满五年商品 南北三居,39.84545321793585,116.43135612489874,2003年,820,2018-08-09,41256037,3室2厅2卫,中楼层/12层,自供暖,132.5平米
﻿板楼南北通透。满五年名下一套房，双地铁，配套齐全,40.03933719392153,116.42792923932989,2001年,760,2018-08-07,41243428,3室2厅2卫,顶层/13层,集中供暖,142.99平米
