﻿2018-07-07,116.33599699811654,3室2厅2卫,2004年,39.82445654533429,41030222,自供暖,849,新发地  风格与林 精装下叠拼 三居诚售,底层/5层,128.3平米
﻿2018-07-03,116.52928293305337,3室2厅2卫,2007年,39.92031557121332,40999716,自供暖,900,阿曼寓所南北通透三居室 满五年一套 高楼层户型好,高楼层/8层,134.58平米
﻿2018-07-03,116.37373017200813,3室1厅2卫,2005年,39.84287161388849,40999260,集中供暖,780,瑞丽江畔大三居户型 业主诚售 随时签约,低楼层/21层,139.12平米
﻿2018-07-01,116.41888512024669,3室1厅2卫,2009年,40.04654313482354,40986182,集中供暖,820,大面积低总价满五唯一随时签约,低楼层/25层,133.01平米
﻿2018-06-26,116.32514560040478,3室1厅1卫,2008年,39.87304355638812,40954740,集中供暖,706,丽泽三室两厅  08年新房 装修不错,中楼层/23层,118.77平米
﻿2018-06-26,116.22692988786347,3室1厅1卫,2003年,39.891422276252217,40954128,集中供暖,730,重兴园南北三居双阳台，户型方正无浪费面积,高楼层/15层,121.55平米
﻿2018-06-19,116.50416893419397,3室2厅2卫,2007年,39.92556150710766,40902755,集中供暖,860,东岸 南北通透 精装三居室,顶层/21层,131.42平米
﻿2018-06-08,116.36510649044355,3室1厅1卫,2003年,39.83325032576818,40825530,自供暖,787,马家堡，公益西桥4+10号线，城南嘉园三居,顶层/14层,112.56平米
﻿2018-06-01,116.50795483795017,3室2厅1卫,2013年,39.92583531008133,40770183,,850,晨光家园C区新上南北向三居室,中楼层/30层,128.96平米
﻿2018-05-22,116.4819105200051,3室2厅2卫,2002年,39.97141901878515,40688583,自供暖,736,丽都霄云路，风景线东南三居，满五年，低楼层，出售,底层/24层,134.13平米
﻿2018-05-13,116.42855814573835,3室2厅2卫,2014年,40.04952964604281,40625325,自供暖,880,北苑+品质社区+南北三居+原值730万+人车分流+业主诚售,底层/29层,133.69平米
﻿2018-04-23,116.34708729317566,3室1厅1卫,2003年,39.9330510918148,40487415,集中供暖,900,五栋大楼 70年产权 楼龄新 小区好 诚心出售,低楼层/18层,137.4平米
﻿2018-04-18,116.5231457969364,3室2厅1卫,2005年,39.9222507637632,40449890,集中供暖,785,满五年家庭一套，南北通透三居，视野开阔,中楼层/26层,125.25平米
﻿2018-04-17,116.31090373168536,3室1厅2卫,2006年,39.851263200369917,40439901,自供暖,710,三环新城南向三居室 满五年商品房 带60平米露台 带电梯,顶层/10层,123.25平米
﻿2018-04-16,116.43550675653209,3室1厅2卫,1996年,39.86951378402764,40433314,集中供暖,830,南二环边单价4.3万，龙潭湖旁单价低,中楼层/31层,193.6平米
﻿2018-03-22,116.36135061017467,3室2厅2卫,2016年,40.07717294443494,40245210,集中供暖,758,国风美唐三期 相寓装修三居室 业主诚心出售 中间楼层,中楼层/18层,127.4平米
﻿2018-03-21,116.50647244142347,3室2厅2卫,2005年,39.93029034033354,40229954,自供暖,830,（幸福我家）满五年一套只有契税 次顶层可直接入住三居双卫,高楼层/9层,122.51平米
﻿2018-03-17,116.50601358256897,3室2厅2卫,2005年,39.91717649101301,40198963,集中供暖,785,幸福我家一眼望四环，视眼开阔，中高楼层，居家必备户型。,中楼层/26层,145.51平米
﻿2018-03-16,116.36797217584304,3室1厅2卫,2004年,39.83514849533167,40191514,自供暖,860,马家堡 公益西桥4号线 城南嘉园益明园 二居可改三居，有车位,低楼层/15层,116.39平米
﻿2018-02-24,116.3225642160994,3室1厅1卫,2000年,39.886830423933108,40013403,集中供暖,745,六里桥 太平桥东里 药监局家属楼 无遮挡,高楼层/20层,113.58平米
﻿2018-02-23,116.34061486199998,3室2厅2卫,2012年,39.83599023333376,40002300,自供暖,900,西南三环草桥青秀城经典三居室采光不错户型好,低楼层/20层,122.34平米
﻿2017-12-15,116.36376650096803,3室2厅2卫,2003年,39.845669313071358,39572883,自供暖,736,草桥地铁口附近 南向大三居火热出售中,低楼层/22层,141.64平米
﻿2017-11-09,116.4592216872852,3室1厅2卫,2001年,39.86797275393084,39268190,集中供暖,780,潘家园三环内嘉多丽园三室一厅二卫 南北向 格局方正,高楼层/26层,155.99平米
﻿2017-11-02,116.38125598752264,3室2厅1卫,2005年,39.83889326429198,39213428,集中供暖,750,全明格局板楼带电梯双卧朝南客厅朝南,低楼层/17层,124.94平米
﻿2017-10-28,116.37805272981069,3室2厅1卫,1999年,40.00022209456238,39177158,集中供暖,750,南沙滩小区 99年塔楼 电梯大三居 业主自住看房方便,高楼层/22层,115.38平米
﻿2017-10-26,116.25946354789518,3室2厅2卫,2001年,39.921191186046957,39157691,集中供暖,750,玉海园五里三室二厅一卫,顶层/6层,131.5平米
﻿2017-10-25,116.31681268346914,3室2厅2卫,2006年,39.84554084645028,39155087,集中供暖,730,万年花城二期 小三居户型,底层/13层,119.03平米
﻿2017-10-22,116.68130145972258,3室2厅2卫,2011年,39.926282334356958,39131441,集中供暖,750,新城核心区域 清水湾 全明户型 高层观景房,中楼层/32层,113.46平米
﻿2017-10-10,116.63753433451653,3室2厅2卫,2004年,39.88338838342748,39034852,集中供暖,750,靓景明居 南北通透 双卧朝南 采光好,低楼层/12层,157.57平米
﻿2017-09-02,116.5231457969364,3室2厅1卫,2006年,39.9222507637632,38721101,集中供暖,820,南北通透 满五唯一 户型方正 地理位置优越,中楼层/26层,125.25平米
﻿2017-08-19,116.36135061017467,3室1厅2卫,2014年,40.07717294443494,38591934,集中供暖,820,首开国风美唐三期三室一厅二卫,中楼层/18层,127.36平米
﻿2017-08-17,116.27325433901786,3室2厅2卫,2001年,39.91314771499018,38572501,集中供暖,845,万地名苑三室二厅二卫,顶层/13层,151.13平米
﻿2017-06-07,116.38416792713974,3室2厅2卫,2004年,39.842264305869608,37903045,自供暖,780,怡然家园三室二厅二卫,低楼层/16层,133.7平米
﻿2017-05-06,116.27180549426572,3室1厅1卫,1998年,39.92082957150497,37654746,集中供暖,886,海淀西四环有钥匙出门就是公交站,中楼层/6层,120.66平米
﻿2017-05-02,116.36999194952888,3室2厅2卫,2003年,39.864393612353037,37623187,集中供暖,860,南二环 右安门外 开阳里六区 电梯房三室东南向,低楼层/24层,158平米
﻿2017-03-24,116.33955839387972,3室1厅1卫,2008年,39.89839830858106,37301275,集中供暖,860,白云时代三室一厅一卫,高楼层/25层,123.2平米
﻿2016-12-15,116.5210598455212,3室2厅2卫,2005年,39.91059436395856,36619974,集中供暖,799,朝青高碑店四惠东正规三居 采光好 格局方正,低楼层/17层,148.37平米
﻿2017-07-08,116.45881205414105,3室2厅2卫,2001年,39.874362513198658,38166823,自供暖,810,百环花园三室二厅二卫,低楼层/28层,146.06平米
﻿2018-09-02,116.38125598752264,3室1厅1卫,,39.83889326429198,41420200,集中供暖,732,马家堡06年商品房 电梯房 合理分布大三居,低楼层/18层,124.85平米
﻿2018-05-24,116.32818437431728,3室2厅1卫,2001年,39.87702943711835,40705181,集中供暖,750,西城 单价6万5正规三居室 带电梯,顶层/24层,115.71平米
﻿2018-10-19,116.52882969348497,3室2厅2卫,,39.82601038925267,41784160,自供暖,780,和成璟园 南北通透三居室 带地下室 有本,底层/15层,176.76平米
﻿2018-10-11,116.33628908835679,3室2厅2卫,2012年,39.76486821019573,41713565,自供暖,760,明厨明卫，中楼层，看房子提前预约，有租户,中楼层/14层,138.04平米
﻿2018-10-10,116.69550277444374,3室2厅2卫,,39.88888731210787,41708081,集中供暖,860,合生滨江帝景三居精装 电梯好户型,中楼层/20层,138.12平米
﻿2018-10-09,116.68495870223133,3室2厅2卫,2014年,39.88015268587241,41696525,集中供暖,740,临河里华业东方玫瑰3居2卫高层观景环球影城毛坯看房随时,高楼层/25层,128.07平米
﻿2018-10-09,116.68552758514453,3室2厅2卫,,39.88088407772434,41695319,,790,华业东方玫瑰A区好位置 观景大三居 电梯房,低楼层/30层,142.74平米
﻿2018-10-08,116.43550675653209,3室1厅2卫,1996年,39.86951378402764,41692617,集中供暖,770,二环边新上（南北大三居双卫）高品质物业  业主诚售 方庄红楼,高楼层/28层,123.4平米
﻿2018-10-07,116.56224121333008,3室2厅2卫,2008年,39.84734788905246,41683428,自供暖,780,富力又一城南北通透三居，前后赠阳台。,低楼层/15层,147.19平米
﻿2018-10-06,116.31090373168536,3室1厅2卫,2001年,39.851263200369917,41672793,自供暖,705,6号院南向大三居，中间层采光好，满五年一套，朝院内花园,中楼层/22层,122.88平米
﻿2018-10-06,116.44447870897571,3室2厅2卫,2001年,39.86671515619718,41672325,集中供暖,899,东南金角，中高楼层采光好，没有遮挡，业主诚心出售,中楼层/22层,148.31平米
﻿2018-10-06,116.6846062899054,3室2厅2卫,2000年,39.91031660038155,41671184,集中供暖,729,武夷花园荔景园南北电梯复式紧邻新城 运河公园,高楼层/13层,151.49平米
﻿2018-10-05,116.33599699811654,3室1厅4卫,2006年,39.82445654533429,41669051,自供暖,848,南四环新发地 风格与林  叠拼三居室送露台 满五年,中楼层/5层,183.57平米
﻿2018-10-04,116.46479493793405,3室2厅1卫,2005年,39.89047466601609,41658348,集中供暖,760,东三环  双井桥 百环家园 西南向精装大三居,低楼层/28层,125.63平米
﻿2018-09-30,116.48898996170746,3室2厅2卫,2001年,39.79991423642435,41643583,集中供暖,726,林肯公园旁，电梯高楼层全明格局大三居,中楼层/20层,139.94平米
﻿2018-09-28,116.29302764176164,3室1厅1卫,,39.94190816211217,41626554,,900,望塔园 南北通透三居室 满五年 中间楼层 采光充足,中楼层/17层,110.82平米
﻿2018-09-25,116.33628908835679,3室2厅2卫,2012年,39.76486821019573,41600796,自供暖,800,业主自住随时看房高楼层从新装修 欧式风格豪华装修,高楼层/18层,138.49平米
﻿2018-09-20,116.46103022527673,3室2厅1卫,2001年,40.00974531482107,41561035,自供暖,900,望馨园 满五唯一 塔楼南北双通透户型 不临街 中高层,高楼层/29层,124平米
﻿2018-09-17,116.20373212914507,3室2厅2卫,2014年,39.751714497517827,41539915,集中供暖,790,新上房源  +大户型+优质社区,低楼层/15层,166.35平米
﻿2018-09-17,116.43550675653209,3室2厅2卫,1996年,39.86951378402764,41539419,集中供暖,798,新上房源（二环边南北三居）双卫 业主诚售 单独物业管理,低楼层/28层,123.4平米
﻿2018-09-14,116.43550675653209,3室2厅2卫,1996年,39.86951378402764,41515202,集中供暖,730,新上 南北通透 把边三居室可改四居 南北对花园,低楼层/28层,117.7平米
﻿2018-09-13,116.59737560676186,3室2厅2卫,2009年,39.93147042184093,41511515,集中供暖,856,南北通透三居 高楼层 景观高尔夫球场 两梯两户 人车分流,中楼层/21层,164.7平米
﻿2018-09-13,116.33834075031246,3室2厅2卫,2004年,40.03153146187164,41510055,集中供暖,838,力度家园 南北三居室 全明格局 电梯房 高楼层满五年,中楼层/23层,142.24平米
﻿2018-09-13,116.47588557211415,3室2厅2卫,2001年,39.90625636582404,41509308,自供暖,778,大望路 SOHO现代城 东向三居室 只有契税 随时看房,低楼层/29层,143.19平米
﻿2018-09-12,116.42127006402524,3室2厅2卫,2006年,40.04042043270324,41500177,自供暖,760,天怡家园南向三居 客厅落地阳台 卧室全带飘窗 高楼层 采光足,高楼层/20层,130.61平米
﻿2018-09-10,116.68255766450074,3室2厅2卫,2006年,39.867858852494958,41482810,自供暖,730,DBC加州小镇139.62平南北通透3居室出售,高楼层/7层,139.62平米
﻿2018-09-10,116.41019128536185,3室1厅2卫,2010年,40.05730419873898,41480254,自供暖,718,立水桥站，南北通透三居室，商品房，2010年小区,顶层/21层,135.37平米
﻿2018-09-09,116.39564452092277,3室1厅2卫,2002年,39.852506253884367,41473726,集中供暖,880,南三环，高品质小区，东南向，婚房装修大三居,高楼层/26层,159.03平米
﻿2018-09-08,116.56603377413694,3室2厅2卫,2006年,39.84732912260175,41469762,自供暖,850,富力又一城南北通透大三居，近公园，不临街,高楼层/11层,172.17平米
﻿2018-09-06,116.46479493793405,3室2厅2卫,2005年,39.89047466601609,41450368,集中供暖,730,东三环 劲松百环家园 满五年一套 业主诚意售房,低楼层/26层,138.6平米
﻿2018-09-06,116.50295819228613,3室2厅2卫,1995年,39.91491651577768,41448994,集中供暖,830,十里堡 城市广场 高层精装西南三居 满五年且一 无遮挡,高楼层/26层,165.21平米
﻿2018-09-05,116.51762272752906,3室2厅2卫,2009年,39.823318344887209,41445862,集中供暖,790,大兴亦庄五环边近欢乐谷 金色漫香林洋房三居室满五年,中楼层/4层,152.16平米
﻿2018-09-02,116.3188213061742,3室2厅2卫,2005年,39.762421450051878,41419300,自供暖,800,别墅区里花园洋房，小区安静，人文素质非常高,中楼层/6层,142.04平米
﻿2018-09-01,116.51312018522556,3室2厅2卫,2005年,39.934330036099549,41414544,集中供暖,880,6号线青年路站，前排无遮挡，南北通透三居，有钥匙，随时可看！,低楼层/27层,140.08平米
﻿2018-08-29,116.63398850806172,3室1厅2卫,2009年,39.9046796462827,41393684,集中供暖,765,三卧朝南，落地飘窗，万达商圈，交通方便,低楼层/22层,155.68平米
﻿2018-08-27,116.41964347423169,3室2厅2卫,2005年,39.83834925959574,41376798,集中供暖,868,南三环半地铁十号线石榴庄站 彩虹城南北大三居双卫带储物间,中楼层/10层,125.97平米
﻿2018-08-26,116.47103406332701,3室1厅1卫,1992年,39.979286093344068,41371020,集中供暖,830,望京 花家地南里 板楼低楼层大三居 明厨明卫,低楼层/7层,128.3平米
﻿2018-08-22,116.41888512024669,3室2厅2卫,2009年,40.04654313482354,41344311,集中供暖,820,东南三居 花园位置 双卧朝南客厅朝南 采光好,低楼层/23层,135.97平米
﻿2018-08-20,116.31111666783412,3室2厅2卫,2001年,39.85964526421393,41333258,自供暖,720,三室两厅两卫 采光好无遮挡 可聊,顶层/28层,126.52平米
﻿2018-08-20,116.24445080293558,3室2厅2卫,2004年,39.91758471993008,41329702,集中供暖,850,翠谷复式三居室 双卫 看房随时 全天采光 满五年一套,高楼层/7层,141.96平米
﻿2018-08-20,116.3566802427454,3室2厅2卫,,39.84467855613339,41327818,,880,恋日嘉园一期南北通透三居室 不临街  前后无遮挡,中楼层/13层,138.77平米
﻿2018-08-18,116.49408696158322,3室2厅2卫,2005年,39.874419609459199,41318122,集中供暖,890,东方城三期南北通透精装修三居室，视野好，采光好,高楼层/22层,141.5平米
﻿2018-08-16,116.36405445965315,3室2厅2卫,2004年,39.84979298729185,41300125,集中供暖,760,南三环边，草桥玺萌丽苑西向三居，有钥匙看房方便，满五年,低楼层/24层,119.68平米
﻿2018-08-15,116.59737560676186,3室2厅2卫,2009年,39.93147042184093,41295225,集中供暖,900,万象新天天机高尔夫，高层，视野开阔，客厅朝南三居室,中楼层/21层,169.68平米
﻿2018-08-14,116.46479493793405,3室2厅2卫,2005年,39.89047466601609,41290961,集中供暖,750,东三环双井劲松 百环家园 业主满五年一套住房 看花园 无遮挡,中楼层/26层,138.6平米
﻿2018-08-13,116.21954994213698,3室2厅2卫,2012年,39.89996847757736,41280784,集中供暖,850,鲁谷景观房 诗景长安南北3居 中间楼层 公园旁 很少见的好房,中楼层/27层,141.93平米
﻿2018-08-13,116.67932521200034,3室2厅2卫,2007年,39.86512916741276,41279896,集中供暖,888,瑞都公园世家南北精装大三居全天采光无遮挡,底层/6层,148.74平米
﻿2018-08-11,116.44843237679801,3室2厅2卫,2009年,39.839298550588747,41271669,集中供暖,870,中海城香克林 3室2厅 870万,高楼层/11层,145.15平米
﻿2018-08-09,116.43135612489874,3室2厅2卫,2003年,39.84545321793585,41256037,自供暖,820,宋家庄 政馨园三区 满五年商品 南北三居,中楼层/12层,132.5平米
﻿2018-08-07,116.42792923932989,3室2厅2卫,2001年,40.03933719392153,41243428,集中供暖,760,板楼南北通透。满五年名下一套房，双地铁，配套齐全,顶层/13层,142.99平米
﻿2018-08-07,116.69550277444374,3室2厅2卫,2016年,39.88888731210787,41239732,集中供暖,829,通州新城 合生滨江帝景 三居精品户型 新社区电梯房 业主诚售,中楼层/18层,138.33平米
﻿2018-08-04,116.41908952543824,3室2厅2卫,2000年,39.85794512599851,41221454,集中供暖,780,三环里 24小时热水，地铁5号线刘家窑站,中楼层/25层,169.16平米
﻿2018-08-02,116.44843237679801,3室1厅2卫,2009年,39.839298550588747,41204340,集中供暖,840,中海城香克林3室2厅三居室142.54米,低楼层/22层,142.54平米
﻿2018-08-01,116.25623698782121,3室2厅2卫,2006年,39.88773472776173,41196269,自供暖,738,玉泉路南 青塔 大成路林栖园 南北三居中间楼层,中楼层/6层,131.26平米
﻿2018-07-30,116.4240831011235,3室2厅2卫,2007年,40.03946814907959,41184591,集中供暖,720,双地铁边茉藜园西南三居自住精装修地采暖温泉水正对小区房主诚售,底层/26层,125.2平米
﻿2018-07-29,116.41819163752666,3室2厅2卫,1997年,39.98436055421788,41174968,集中供暖,850,罗马花园 东西通透三居室 满五年近地铁,中楼层/26层,164.17平米
﻿2018-07-29,116.40877127991435,3室2厅2卫,2006年,40.064930528344849,41173859,集中供暖,800,天通西苑一区复式 南北通透 视野好,高楼层/13层,218.56平米
﻿2018-07-22,116.29938023160156,3室2厅2卫,2006年,39.85448055576452,41134090,集中供暖,780,西三环边 闹中取静 7层板楼带电梯 全明三居 诚心出售,高楼层/7层,116.04平米
﻿2018-07-20,116.43420609400877,3室2厅2卫,1998年,39.98246110348387,41118102,集中供暖,768,人大学 校 城建家属楼 三居两卫满五年公房 送楼下车位,低楼层/18层,115.96平米
﻿2018-07-20,116.47588557211415,3室2厅2卫,2001年,39.90625636582404,41117970,自供暖,830,现代城南区 东向三居室 有钥匙 层高3米 保养好,高楼层/31层,138.53平米
﻿2018-07-18,116.43071287827138,3室2厅2卫,,39.81809870049245,41105752,,890,国韵村高端社区三居 电梯观景房 临近德贤路 看房方便,中楼层/18层,138.67平米
﻿2018-07-12,116.69550277444374,3室2厅2卫,2014年,39.88888731210787,41065452,集中供暖,850,通州新城合生滨江帝景 三居电梯新社区 精装修 业主诚售,低楼层/29层,154.49平米
﻿2018-07-12,116.50295819228613,3室1厅2卫,1995年,39.91491651577768,41064149,集中供暖,860,十里堡 城市广场 西南三居 满五年 二次装修拎包入住,中楼层/26层,165.21平米
﻿2018-07-05,116.41283968934072,3室2厅2卫,2008年,40.0252074643548,41012677,自供暖,870,奥森公园旁 南北通透大三居 有钥匙 随时看 高层观奥森,中楼层/32层,137.99平米
﻿2018-07-02,116.51219428551464,3室2厅2卫,2003年,39.91669520338323,40990363,集中供暖,810,南北通透大三居 封闭式小区 人车分流 看房随时 有钥匙,高楼层/14层,146.53平米
﻿2018-06-29,116.69211258445411,3室2厅2卫,2004年,39.89252893603083,40968513,自供暖,785,通州乔庄运乔嘉园大三居，满五年，欢迎看房,顶层/11层,157.38平米
﻿2018-06-28,116.45881205414105,3室2厅2卫,2001年,39.874362513198658,40967467,自供暖,800,东三环 经典三居室全南向 无遮挡,中楼层/28层,146.06平米
﻿2018-06-27,116.50559342415368,3室1厅2卫,2008年,39.89625516623177,40957202,集中供暖,800,新上南北双卫三居双卧朝南，满五年，自住房好装修随时看,低楼层/24层,127.36平米
﻿2018-06-25,116.44028520151639,3室1厅1卫,2005年,39.85474585603431,40945026,自供暖,750,四方景园南北双通透大三居 户型好 看房方便 商品房,中楼层/16层,124.33平米
﻿2018-06-24,116.44843237679801,3室2厅2卫,2009年,39.839298550588747,40938036,集中供暖,750,东西通透，一层带花园，精装修,底层/12层,115.52平米
﻿2018-06-15,116.43420609400877,3室2厅2卫,1998年,39.98246110348387,40878114,集中供暖,860,芍药居4号院大三居 双卫 精装修 满五年公房 业主诚售,中楼层/18层,115.96平米
﻿2018-06-06,116.69181226371616,3室2厅2卫,2016年,39.87380300184931,40809839,集中供暖,700,香溪家园西边户高端社区采光好,中楼层/23层,124.82平米
﻿2018-06-06,116.31922928324481,3室2厅2卫,2009年,39.77512143826621,40807202,集中供暖,720,顺驰领海 南北三居室 三卧朝南 全景落地窗 满五年,中楼层/13层,135.94平米
﻿2018-06-02,116.33980947867525,3室2厅2卫,2004年,40.09128548620643,40774551,自供暖,736,电梯洋房，南北三居室两卫，只交契税，欢迎点击看房,低楼层/5层,139.26平米
﻿2018-06-01,116.46479493793405,3室2厅1卫,2005年,39.89047466601609,40770451,集中供暖,760,百环家园  西南向三居室  满五年就一套,高楼层/28层,125.51平米
﻿2018-05-31,116.330276951652,3室2厅2卫,2015年,39.75416948798817,40761617,集中供暖,725,大兴枣园，中建国际港，大三居，双卧室客厅采光，诚心出售,高楼层/31层,136.66平米
﻿2018-05-29,116.2005487590342,3室2厅1卫,2014年,39.755347924480499,40741290,自供暖,700,长阳半岛 紫云庭U6 重出江湖 次新房，次顶层 五星房源,高楼层/10层,139.86平米
﻿2018-05-29,116.36510649044355,3室2厅2卫,2002年,39.83325032576818,40739164,自供暖,799,马家堡，公益西桥，4+10号线城南嘉园，复式小三居,顶层/9层,131.92平米
﻿2018-05-17,116.40901738436684,3室2厅2卫,2004年,39.8896749305388,40656983,自供暖,840,金鱼池4跃5南北通透复式，南北通透，无遮挡,中楼层/5层,112.99平米
﻿2018-05-09,116.63521091716585,3室2厅2卫,2007年,39.894709888834537,40598493,集中供暖,720,此房为南北向三室二厅二卫,高楼层/18层,144.39平米
﻿2018-05-07,116.43420609400877,3室2厅2卫,1996年,39.98246110348387,40585377,集中供暖,860,芍药居4号院 有钥匙 西北大三居 双卫,中楼层/18层,115.96平米
﻿2018-05-06,116.50578194696009,3室2厅2卫,2007年,39.85840847135863,40578440,自供暖,700,翠成馨园，南北三居，高楼层，采光还,高楼层/16层,140.45平米
﻿2018-04-26,116.4196433889165,3室1厅1卫,2002年,39.98732263258703,40505960,集中供暖,760,地铁5号线千鹤家园，正南向大厅大三居,低楼层/23层,167.93平米
﻿2018-04-25,116.30159794479447,3室2厅2卫,2004年,39.83291275582873,40500289,集中供暖,740,怡海花园南北通透大三居 复式结构 采光特好 业主急售！！！,顶层/6层,123.91平米
﻿2018-04-24,116.57238572176108,3室2厅2卫,2004年,39.85590845243111,40493973,自供暖,750,别墅区，150平的大花园，出行便利，看房提前联系,底层/5层,137.14平米
﻿2018-04-21,116.5522136826917,3室1厅2卫,2006年,39.922626368279669,40474647,集中供暖,700,定福庄瑞和国际户型方正三居室 两梯六户 封闭式管理 有钥匙,低楼层/22层,144.4平米
﻿2018-04-19,116.56224121333008,3室2厅2卫,2006年,39.84734788905246,40452805,自供暖,780,双卧朝南大三居，满五年且一套，景观房,高楼层/19层,152.91平米
﻿2018-04-12,116.28116092161885,3室2厅2卫,2000年,39.90106215257836,40407355,集中供暖,820,五棵松 四环边上今日家园大三居室,中楼层/18层,140.75平米
﻿2018-04-10,116.60480962568502,3室2厅2卫,2007年,39.91275752853347,40386769,集中供暖,760,北京新天地南北三居室看房随时,高楼层/30层,136.03平米
﻿2018-03-25,116.50330644557602,3室2厅2卫,2006年,39.910450367936089,40268755,集中供暖,780,{幸福我家} 新上+四惠+近国贸南北3居车位充足 落地飘窗,高楼层/9层,138.47平米
﻿2018-02-08,116.47588557211415,3室2厅2卫,2001年,39.90625636582404,39976201,自供暖,800,现代城东向三居 满五年 业主急售 看房方便,低楼层/30层,143.1平米
﻿2017-12-08,116.24445080293558,3室2厅2卫,2004年,39.91758471993008,39515044,集中供暖,880,翠谷正规三居 格局方正 不临街低楼层 前后采光无遮挡,底层/7层,139.61平米
﻿2017-12-05,116.31881102378194,3室2厅1卫,2006年,39.882111210391297,39493849,自供暖,896,威尔夏大厦 人车分流 高端小区 电梯板楼,中楼层/15层,124.69平米
﻿2017-11-25,116.47871517759299,3室2厅2卫,2001年,39.98588704524716,39415118,自供暖,860,嘉润花园 南向3居室+户型方正+地铁+满五年+随时看房,中楼层/31层,131.74平米
﻿2017-11-23,116.2663234627758,3室2厅2卫,2005年,39.87952210424437,39392050,集中供暖,750,落地窗阳台 明厨明卫 满五家庭一套 经典3居阳光房,高楼层/22层,125.01平米
﻿2017-10-29,116.41964347423169,3室2厅2卫,2005年,39.83834925959574,39187072,集中供暖,830,赵公口宋家庄石榴庄地铁附近纯商品房小区彩虹城三区绿化好,中楼层/13层,120.54平米
﻿2017-10-28,116.40863861096777,3室2厅2卫,2001年,39.96974184436437,39180502,自供暖,900,华世隆国际公寓三室二厅二卫,中楼层/16层,155.9平米
﻿2017-10-13,116.20373212914507,3室2厅2卫,2014年,39.751714497517827,39055602,集中供暖,765,长阳半岛紫云家园怡和路8号院三室二厅二卫,高楼层/15层,165.9平米
﻿2017-10-12,116.34270785692309,3室2厅2卫,2008年,39.73662030973363,39045751,自供暖,780,时代龙和大道三室二厅二卫,高楼层/15层,174.75平米
﻿2017-08-03,116.43237687141482,3室2厅2卫,2000年,39.98417776744501,38440683,集中供暖,748,满五年复式三居室！业主自住！朝北客厅+露台！随时能签约,顶层/6层,115.95平米
﻿2017-07-16,116.20373212914507,3室2厅2卫,2014年,39.751714497517827,38269643,集中供暖,800,长阳半岛紫云家园怡和路8号院三室二厅二卫,低楼层/17层,166.56平米
﻿2017-07-04,116.68495870223133,3室2厅2卫,2014年,39.88015268587241,38130796,集中供暖,850,梨园、临河里、华业东方玫瑰 南北通透三居室,低楼层/30层,134.4平米
﻿2017-06-24,116.66002799080532,3室2厅2卫,2015年,39.8867706075347,38043201,集中供暖,840,K2玉兰湾三室二厅二卫,中楼层/27层,139.8平米
﻿2017-04-26,116.56224121333008,3室2厅2卫,2006年,39.84734788905246,37582237,自供暖,760,富力又一城B区三室二厅二卫,高楼层/19层,141平米
﻿2017-04-06,116.59729523976778,3室2厅2卫,2006年,39.929461587418128,37403961,自供暖,850,常营万象新天改善客厅阳台高楼层视野好无遮挡近期装修,顶层/12层,151.32平米
﻿2017-04-02,116.65437611361857,3室2厅2卫,2006年,39.887209689835248,37384717,集中供暖,725,瑞都国际 南北双通透 正规三居 全明户型,中楼层/11层,142.18平米
﻿2017-03-25,116.55591095541914,3室2厅2卫,2003年,39.922792844187487,37316864,集中供暖,700,美然动力A1区 南北向大三居室 临近6号线 集中供暖 大悦城,中楼层/14层,140.08平米
﻿2017-01-14,116.4341108924531,3室1厅2卫,2008年,39.855000742077709,36842107,集中供暖,730,三环边刘家窑方庄+福臻家园+南北三居两居+板楼带电梯居住温馨,低楼层/9层,120平米
﻿2016-11-03,116.35548608266532,3室2厅2卫,2000年,40.029112399201888,36303685,集中供暖,730,清缘里小区三室二厅二卫,低楼层/10层,112.91平米
﻿2010-10-19,116.40691131376839,3室1厅1卫,2007年,40.05287897058062,23496844,自供暖,790,顶秀青溪家园 低楼层三居户型方正 近公园洋房社区,低楼层/15层,131.64平米
﻿2018-10-08,116.3441260338709,3室2厅2卫,2012年,39.794124782008207,41689375,自供暖,845,人车分流 鸿坤礼域府 南北通透三居室 中间楼层,中楼层/18层,141.27平米
﻿2018-10-05,116.25480097911943,3室2厅2卫,2011年,39.86702702870642,41668789,集中供暖,869,建邦枫景 6.2米面宽大客厅 豪宅感受 可改四居,顶层/9层,138.01平米
﻿2018-09-19,116.24988111795781,3室2厅2卫,2005年,39.86492556573812,41559958,集中供暖,740,万恒家园，南北三居室，板楼，近地铁，近地铁，,中楼层/7层,127.31平米
﻿2018-09-14,116.471526646812,3室2厅2卫,2002年,40.00287136799193,41514542,集中供暖,868,慧谷时空 落地窗正对小区花园三居室 望京站旁,低楼层/25层,133.17平米
﻿2018-09-13,116.34864489532565,3室2厅2卫,2003年,40.03429747990113,41507858,自供暖,800,新上永泰园新地标两居室户型方正中楼层业主变现看房随时,高楼层/30层,147.77平米
﻿2018-08-20,116.54228966927319,3室2厅2卫,2009年,39.957542604745068,41328238,自供暖,860,东坝地铁3号线+奥林匹克花园诚售三居+二次装修给换房周期,低楼层/9层,139.72平米
﻿2018-08-19,116.39037767524289,3室2厅2卫,2001年,39.86051924575795,41323216,集中供暖,750,洋桥 西罗园 四路通 汇达公寓 2000年后新房,低楼层/26层,128.84平米
